"Path","Category","AnalysisStatus","Evidence","Notes"
"src/workflows/configure-special-flows.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 7836EEE315BA163A34312DABA9AB6F639E609A78DC2FB4F0A71BB28ED8DA15AD; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/consider-issues.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 519335AA9A386F9605690D4BF9D79632577D2526E8642C417476492F7CD25BA2; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/create-milestone.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 EDD378E98A82DC5996B69AF5386662428F1426E5A93BF78D9F2EC781C5FE301C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/debug.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 3E71ED464C48ED801C0999F78EC0C4B050893D1230BE87F5B1C67813545584B6; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/discovery.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 AB15F1332312DB5AA5274184094CDB4654889DFEC40EDC5CB8AC35CACB94C96A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/discuss-milestone.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 CCE416F20E08E046BE9A006969AF19DBA74045F5F72E751BACA33674D064C2AF; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/discuss-phase.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 DD9067BA9A326F502216814E1C6723FBFE9D1AA033E19711B0AD0DD401C4391F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/init-project.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 9D5F50B2EEC594A861D091909D34E701A7F38E699802701CF84E06A356E5F33D; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/map-codebase.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 DCD639A58360341CF27AD06162FDB962FA69083B4E900C203317D56F32D1FA93; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/pause-work.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 2CF2D476FFE33BFD5FF2FE48596845C8F56C2170002F8CA1D85D6FAA5E3C0ADE; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/phase-assumptions.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 CCD51400CB8F06CCF8CAAF719F0E740F72F68F178D279BA9A6637476CD7D6E56; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/plan-phase.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 6366BFB8C20B01F565ABEC7B91AFFBA5F57084149E838030B2BF808D6E3C3370; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/quality-gate.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 5CD9C1F697EAFC236D5F0499078C438188C2F4CF5728459F373E03DA0956484B; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/register-manifest.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 4E9E8E7E424048D00AF25F80F637B7EAA6139F9B66BEFB23C4DE1296CCF6FE43; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/research.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 CFB2504E8AB721BE9D0783B2A4A1EEF8D18A5149FFF0E74E873A7DD91B12007C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/resume-project.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 2C5551CE35A1A09FAEE253D32499094B0F6D9DF00DA20DAAD231B4E29F76A1AB; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/roadmap-management.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 94041381A8ECC7959C7B16F603160E43DDFCCB6260115F0C0F4A2FF883C8ACA0; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/transition-phase.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 D74EFC154ACF129CD48AB31D9E553D2C6F5D19357391B286668CF00A9C12FEF9; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/unify-phase.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 5D30A21EBF120929D7636BA2FF322D9525218493C999F3A5FA838A75BCCD41E7; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/workflows/verify-work.md","orchestration_asset","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\04-christopherkahler-paul.md","SHA-256 CD7F66E1E3508890ABAB4CB4E5AB0BFA4EB93FC75162E25B7975495AFAC5FC39; covered by the pinned full-file census and the report's exhaustive semantic traversal."
