"Path","Category","AnalysisStatus","Evidence","Notes"
"docs/vi-vn/explanation/party-mode.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 1D2D5AEF2BFC75184834E784ECCD76E278F49B590A0746088BC0B48A2AB033A9; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/explanation/preventing-agent-conflicts.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 6F7C021B3FF52B8210CB2284F18BD03929F357EE27C0027A3FC4CD4D99627996; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/explanation/project-context.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 FACC272EDAF24271850474D036771637F58E4B3EE79CC7A2069771830F4CD93C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/explanation/why-solutioning-matters.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 F248413E3FBC0FB2659F9FFF24E145F414092D7EE71E65463DDDA2A137719FFB; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/how-to/customize-bmad.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 B6758A6FE2403FF58C637FCDB1139B95DCF13227C0CED8748854FD37AF0487F7; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/how-to/established-projects.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 69BE90D7177E46135E0E18C6838CA6C4C521A427A6162FAF0598CEE12389EB45; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/how-to/expand-bmad-for-your-org.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 07BBF424A34F8428038AA792AF11B3C884E33F04C71336D009EE4368E21DDF70; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/how-to/get-answers-about-bmad.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 FB3A13B7614AC898D2F9F2A3EA44BA3F5E6F711B0C294CCD5370A18CEC45C97B; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/how-to/install-bmad.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 B230C2FC5FC83FD3D0C3DE8B852926D5DE90BDA96A0842CCC0BEED6FEE370AA3; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/how-to/install-custom-modules.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 868B9FCB8465C1DCA644C444CCDC540E4F91FCA403F52F4112000CEAEF205928; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/how-to/project-context.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 AB293F2ECBC5DA3C0A8236C62F5C31FA7FCA5D142422F2C1BE8B027D1434D66A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/how-to/quick-fixes.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 CAFCF67FD9AAE6017E6E7EB8F968E76F9ACF67114464F2256572D2F40026BFB5; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/how-to/upgrade-to-v6.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 4E7726148FD95A61F8EC55B56D7FFC96792122EB83892D70408C1826FE2C3D90; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/index.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 8BEF461AD75445D54FD05FC651D61377AF08FB527C54D805AEF5B62F779EBB6A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/reference/agents.md","agent_instruction","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 443E161F5B8FEE58E26E1A4EEFF5466571CE73488FC362AF774C8D4175F54909; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/reference/commands.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 50A7748A24E8FBFCF7B4BF5BB814A6276260B8995AF13D2F22E89ABE77E4C6A1; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/reference/core-tools.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 92D648625F734A742F5137B95FD25BBCF24097834A1470C7E427B791E6BC8AFB; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/reference/modules.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 05B5E956A3B302CAF0867F8D4A9B72B23FCB89169211EC0039E33AD3C5F981EC; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/reference/testing.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 7DAE7975C309778FCC864408688290CAF99437AEFC28ECF9F86B8038173ADF2F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/reference/workflow-map.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 017BD7E0AD383541D45F1EBB65F95561F53EF8F798F4FE1EBAA1918558D1E3C7; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/roadmap.mdx","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 EF326BB668548A719382D8B5D2198B9528F357A6A5E4D2CB54ACF6C9DB63753F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/vi-vn/tutorials/getting-started.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 4329B9112AE5DC44CD38F885E20BA18F1AAE12476D6F9F93A6826E5BEC51FEB9; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/_STYLE_GUIDE.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 DAB4413D4079A598D2861CA13E9B60AED8F6156BE6C8AFAE14C04D1456DBE572; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/404.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 8C0532E6C6B64BFCC2B4F431583EFC3B970E0E3D07E32B45C04E25835E6650B1; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/advanced-elicitation.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 813B9DB131D8C7FFF47AF4BCFE7E08DA6976AAD9BF23620851A3FE4FCB87C272; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/adversarial-review.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 6E48A009AA358E325556691E673007D8F58B2DCA1F4D7D77D38978E88FCF6271; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/analysis-phase.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 B86D63308064CFC8FE9E3E18B1866A8986AF295940719360C37CCC409F789902; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/brainstorming.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 0A8EC2431C0D693732488350D6C1A926A1019E1912AEF49BC4068F462354D926; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/build.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 7B4C999C2C05526211A76AF45F7EBD777AE153BF6DA6539082FBE53143A745D4; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/checkpoint-preview.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 05C19D7B1331D35FD96CFE85478AE5FD7ED720F5C3B35A0537FF2BF82FD30432; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/established-projects-faq.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 A9A9AD359EEC92F5375ED71B42BC299185D0F1C2E4D830A6E99ABD9DEA42764B; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/forge-idea.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 FD3C315C27AB0D7E18F2F1C2BC9DE21A4E60FDBBEC84054D6F671F088FF4CC20; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/named-agents.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 B18BB4403C240C8633F6A3D00BB0A258E73653A12BF77E152B78E040C527C079; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/party-mode.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 47DCB7E92FAFCB8FD79C34DA7F2F8982B7FBE7974436DE081CFC7697B170D843; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/preventing-agent-conflicts.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 EBE47D52A09CC0F3472F8E471C18A6E6612E528A1ADE6312E522787823F8C642; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/project-context.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 402DA81C9881CDDE7B22437ED08128E34EE3E000D468A67AAF9FC6E3EAEECA5A; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/web-bundles.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 54ED142B153DDF16177729DE45199C8543B25EB7E2832F3B04E6A742D5C4A805; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/explanation/why-solutioning-matters.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 FFD602B2C9F36CF245A96CFDB2F665A9FE56E958699ABF1A588DF00A6EDC6381; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/how-to/customize-bmad.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 B2B00F0C102632F3E1B7E32CA52008B2E4A8C28014B194906AD093F87C01F0B1; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/how-to/established-projects.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 08CD4D3C3683BD346E26EE5F4D3FEB2405B106C25AF1ABCEEE9FF23E64901193; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/how-to/expand-bmad-for-your-org.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 D0657EB0E6B23850DCBCF93D69E5CD774A442846DBF771EC6D3484E5F699DDF8; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/how-to/get-answers-about-bmad.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 08C15BC264EA3DAA09ECA8C48229A55A5408842E3DB8FCF0278CCD415F5C1076; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/how-to/install-bmad.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 BFC048D4BD940825F9D6648A9F3A1434EAACA39B6CA6042285A97D25C4EA7375; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/how-to/install-custom-modules.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 39A5E9AF2EEAC856B35B8338325E827D55ADB0EEEB30641A64797465F3897D9C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/how-to/pressure-test-an-idea.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 1AD678964305338C394F9D04805BC2EFABE53B01EB0C606150D6AED4D4C44643; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/how-to/project-context.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 ECBBF84B697543DB761CD0392A9B9069DCC1783BBE5501A7205F23AE949D10CC; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/how-to/quick-fixes.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 BF9284D7A40F9337E91954B95381CBEA2C035E421D26F11C861F556935ACCD70; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/how-to/upgrade-to-v6.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 2258F45423DFC0B37D94A3B702C178C0B9CB0EFA6ACAAF790F48F7302A6136AF; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/how-to/use-web-bundles.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 9BB57647109037130C2B53C283827EC6D28BFA91F912528614F4313599B125F4; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/index.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 6543CD96A69D08DC6F54847C31A8A86C2AA05518B28D976154ED4E2A5C926748; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/reference/agents.md","agent_instruction","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 25A045C2E0E884BBE2757A60DEE715BA2689FC4B67B34496916B18858CC26184; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/reference/build-auto.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 FFD477B91BD2E1D4E5259314BA8BA229E82F08A0A135107B5285D57BEFFAFA2F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/reference/commands.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 48143187CE7AB3FCAB0209E1F727A7053986EF851F403D5A65BA5294C93F3D02; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/reference/core-tools.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 2B8BB3F6DB20C684C2FFA2463C7E8AF3EDAE2B4126B43623775B404483A5DC84; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/reference/modules.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 ED9324D7BC3BCF09F1D54060F7BEDA5AD4A3C8FDB3C360370FEA4AFE5FA985A1; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/reference/testing.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 9885519B59FA097FB60CCE21B63CBB873F6632124E165D2A1F359AA99089347F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/reference/workflow-map.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 ED57CBA3161E67C38E6CB4A4809788BC2A4A0D9923323C75C72F13D03BE16E47; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/roadmap.mdx","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 46E103B68B16466DB5DCD42D909DF91EBCC482D119FD1D99931CBD2CBD4DAAEE; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"docs/zh-cn/tutorials/getting-started.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 8F14C25D38C374BB6B9C3E64EA687FD666B2DABE2AE8F5B0DE22B8705C81D82C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"eslint.config.mjs","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 DD6AB40DC59BE2CAE7843893ABDA8E99FD17A61E57ECF3BF9C6443B40115D078; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"LICENSE","source_or_other","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 E24AA0EAC38F8CCFE4A27854741EFA48825C5C52518EDB5AB7B2730B5FB24F6F; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"package-lock.json","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 D2F1C7E2187209E4515485A34682A67040F5A48088DB0AD0028E47AF35D90DFB; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"package.json","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 1552E00033276CB55133C1563F0FA27615136371345F4F914261ACC9DB297894; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"prettier.config.mjs","executable_source","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 7FC29A93322B0CCDFDDD9D63AEC7A1C5DDC1F361E8F29136BD74E28C99BF00D7; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"README_CN.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 C77A937DA62BF56BB7453B9F1B78EC93C25409D78F7B939DB73C4426AEFA6AAB; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"README_VN.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 F891DE423AEECDD06A5E7F137AF3A0D8C2570F161C729DBC796E4CC96686C730; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"README.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 144B4D2C99BC438C8AE35B4913B8245CA095EDF3E0F27E730BF44778EB4C115E; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"removals.txt","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 12CE43DFEB4BF304A61CF6A7FD7EF6CBB30FD417E81C75A7C955CBB1FF598971; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"SECURITY.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 582A250C20E68929E9923E450C7BD5690A9E622635ED90401FC5C1CA0E99BA9B; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/agents/bmad-agent-analyst/customize.toml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 49149673D6DD339C192D5A72DA859FF735DB40B2339A5CB380BC8D72FB7370B1; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/agents/bmad-agent-analyst/SKILL.md","skill","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 21FEBBE16AB8A38897CBB8354BD6B4E63FB7323EAECBDA4F04833ED429DB05AA; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/agents/bmad-agent-architect/customize.toml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 43483C56FDAD01C46A515C80146091956645D1D953EC58D2281F276FFF8E3587; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/agents/bmad-agent-architect/SKILL.md","skill","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 2774EE5D14470EAA4AFCCEBBFCFB06971C2ACF57DE0CBEEACFF4549CA93181EE; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/agents/bmad-agent-dev/customize.toml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 24BE530E162A8C5B878BB047B355FA70A0DA3967A9E92F1B22AE5E2616543630; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/agents/bmad-agent-dev/SKILL.md","skill","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 78A97FE5053A6A6EB2A24A52DBB578D42CBBFF98A99A18C2AC19EB9AF12D982C; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/agents/bmad-agent-pm/customize.toml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 204F170D519D8E4BE2D6B5220E4E2E6C7C11383F10615690EF03C72372104169; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/agents/bmad-agent-pm/SKILL.md","skill","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 396A85F9FE96F386A86B59826AAE09F8A3E5E94AAB20DD2D3C0709ABD89F3093; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/agents/bmad-agent-ux-designer/customize.toml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 CCD5ECAE46E3FA97B1690F50C4CAB14DD82C99BFA657E416EDB7449A42B2DD9B; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/agents/bmad-agent-ux-designer/SKILL.md","skill","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 6ECE81846DDF4A26BFAB3D648182F7E494129ADE93AB3FA260A0181A78E8B55B; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/module-help.csv","source_or_other","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 642634C0A554AE80BC7407FF07941FB344F896B21732A220362F68D2734D73E2; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/module.yaml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 0C3DACEB83CE9E68F5C7840D8C731EAC76B8CC5572ED71C0BC514145E149F2FA; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/plan/bmad-architecture/assets/spine-template.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 0BC3A5FEA101644A19BC268DE5F237EF92699D2399E2853CC75C15C252DC7C04; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/plan/bmad-architecture/customize.toml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 E96F6B7B7897613DB526D3AF367B67E6644F8B315FDAEFCAE3B276D46078B7C7; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/plan/bmad-architecture/references/headless.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 D6D0D79C3FE12C1ABF2E8AAC161E28D14C19646F840117EFC591A45D984C70E1; covered by the pinned full-file census and the report's exhaustive semantic traversal."
"src/bmm-skills/plan/bmad-architecture/references/reviewer-gate.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\05-bmad-method.md","SHA-256 81657C8908699BEE8FD144551FBCFCBB88FED634877B9B9C26786B56A40BBCA5; covered by the pinned full-file census and the report's exhaustive semantic traversal."
